Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dis_viasrurales/distance_to_2, 690, 720, 425, 13, -0.566548462282169, -0.571989451406215, 1, 
1, 2, dis_viasrurales/distance_to_2, 720, 730, 152, 3, -1.01580848767153, -1.0186910618463, 0, 
1, 2, dis_viasrurales/distance_to_2, 730, 740, 131, 6, -0.147028738468426, -0.147547325457496, 0, 
1, 2, dis_viasrurales/distance_to_2, 740, 750, 160, 3, -1.06810798707438, -1.07123356723437, 0, 
1, 2, dis_viasrurales/distance_to_2, 750, 760, 81, 3, -0.368571008415661, -0.369299488221295, 0, 
1, 2, dis_viasrurales/distance_to_2, 760, 770, 173, 4, -0.854078824197362, -0.857024213401634, 0, 
1, 2, dis_viasrurales/distance_to_2, 770, 780, 99, 1, -1.69544194906475, -1.69786547845596, 0, 
1, 2, dis_viasrurales/distance_to_2, 780, 790, 163, 4, -0.79308431149452, -0.795725841687034, 0, 
1, 2, dis_viasrurales/distance_to_2, 790, 800, 46, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 800, 810, 158, 4, -0.761132711687918, -0.763622346991403, 0, 
1, 2, dis_viasrurales/distance_to_2, 810, 820, 111, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 820, 830, 119, 3, -0.765452372832434, -0.767333171048015, 0, 
1, 2, dis_viasrurales/distance_to_2, 830, 840, 73, 1, -1.38714058941023, -1.38877597725894, 0, 
1, 2, dis_viasrurales/distance_to_2, 840, 850, 114, 5, -0.192384440189223, -0.192962951064053, 0, 
1, 2, dis_viasrurales/distance_to_2, 850, 860, 63, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 860, 870, 130, 2, -1.26935755375385, -1.27214703206787, 0, 
1, 2, dis_viasrurales/distance_to_2, 870, 890, 148, 6, -0.274542058767385, -0.275576727794594, 0, 
1, 2, dis_viasrurales/distance_to_2, 890, 900, 84, 2, -0.824046537098487, -0.825440765102747, 0, 
1, 2, dis_viasrurales/distance_to_2, 900, 920, 136, 6, -0.186249451621707, -0.186919799799662, 0, 
1, 2, dis_viasrurales/distance_to_2, 920, 930, 90, 3, -0.477770300380653, -0.478771577726739, 0, 
1, 2, dis_viasrurales/distance_to_2, 930, 960, 190, 8, -0.235039615791139, -0.236197943980684, 0, 
1, 2, dis_viasrurales/distance_to_2, 960, 980, 138, 9, 0.226937702580368, 0.227935710487001, 0, 
1, 2, dis_viasrurales/distance_to_2, 980, 990, 59, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 990, 1000, 67, 3, -0.170745265085742, -0.171049541024759, 0, 
1, 2, dis_viasrurales/distance_to_2, 1000, 1010, 60, 1, -1.1880119142999, -1.18925346419268, 0, 
1, 2, dis_viasrurales/distance_to_2, 1010, 1020, 78, 2, -0.748060630120565, -0.749273012390122, 0, 
1, 2, dis_viasrurales/distance_to_2, 1020, 1030, 59, 4, 0.26848670549324, 0.268999847738324, 0, 
1, 2, dis_viasrurales/distance_to_2, 1030, 1040, 55, 1, -1.09945851695845, -1.10054863200579, 0, 
1, 2, dis_viasrurales/distance_to_2, 1040, 1050, 63, 2, -0.528201154007545, -0.528959066559686, 0, 
1, 2, dis_viasrurales/distance_to_2, 1050, 1060, 77, 3, -0.31592727493024, -0.316534535267879, 0, 
1, 2, dis_viasrurales/distance_to_2, 1060, 1070, 50, 1, -1.00229476850481, -1.00323347163573, 0, 
1, 2, dis_viasrurales/distance_to_2, 1070, 1090, 117, 1, -1.86406466150054, -1.86703419145132, 0, 
1, 2, dis_viasrurales/distance_to_2, 1090, 1100, 71, 2, -0.651433794431494, -0.652434065129569, 0, 
1, 2, dis_viasrurales/distance_to_2, 1100, 1110, 72, 3, -0.245968686323329, -0.246424442986714, 0, 
1, 2, dis_viasrurales/distance_to_2, 1110, 1120, 46, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1120, 1140, 125, 1, -1.93075603599922, -1.93396832859002, 0, 
1, 2, dis_viasrurales/distance_to_2, 1140, 1150, 52, 1, -1.04230010311851, -1.04329936826495, 0, 
1, 2, dis_viasrurales/distance_to_2, 1150, 1170, 129, 1, -1.9625047343138, -1.96583843032832, 0, 
1, 2, dis_viasrurales/distance_to_2, 1170, 1180, 44, 1, -0.871674586087742, -0.872431625175539, 0, 
1, 2, dis_viasrurales/distance_to_2, 1180, 1190, 60, 2, -0.477770300380653, -0.478437343769182, 0, 
1, 2, dis_viasrurales/distance_to_2, 1190, 1200, 44, 1, -0.871674586087742, -0.872431625175539, 0, 
1, 2, dis_viasrurales/distance_to_2, 1200, 1210, 64, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1210, 1220, 43, 1, -0.848144088677548, -0.848870853633075, 0, 
1, 2, dis_viasrurales/distance_to_2, 1220, 1230, 71, 1, -1.35896971244354, -1.36054449974076, 0, 
1, 2, dis_viasrurales/distance_to_2, 1230, 1240, 27, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1240, 1250, 68, 1, -1.31516708978515, -1.31665098314038, 0, 
1, 2, dis_viasrurales/distance_to_2, 1250, 1320, 380, 9, -0.829451955665395, -0.835826635310214, 1, 
1, 2, dis_viasrurales/distance_to_2, 1320, 1330, 62, 2, -0.511671852056335, -0.512399473969795, 0, 
1, 2, dis_viasrurales/distance_to_2, 1330, 1340, 53, 3, 0.0761148128457842, 0.0762345609007624, 0, 
1, 2, dis_viasrurales/distance_to_2, 1340, 1350, 55, 4, 0.343994258001385, 0.344628535281898, 0, 
1, 2, dis_viasrurales/distance_to_2, 1350, 1360, 55, 1, -1.09945851695845, -1.10054863200579, 0, 
1, 2, dis_viasrurales/distance_to_2, 1360, 1370, 52, 2, -0.32935029526238, -0.329775061242092, 0, 
1, 2, dis_viasrurales/distance_to_2, 1370, 1380, 72, 1, -1.37315434743549, -1.3747594345494, 0, 
1, 2, dis_viasrurales/distance_to_2, 1380, 1390, 41, 2, -0.0808889359638806, -0.0809806663208408, 0, 
1, 2, dis_viasrurales/distance_to_2, 1390, 1400, 61, 1, -1.20481903261628, -1.20609087223025, 0, 
1, 2, dis_viasrurales/distance_to_2, 1400, 1410, 54, 2, -0.368571008415661, -0.36905633824483, 0, 
1, 2, dis_viasrurales/distance_to_2, 1410, 1420, 64, 1, -1.25360919678571, -1.25497191106843, 0, 
1, 2, dis_viasrurales/distance_to_2, 1420, 1430, 48, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1430, 1440, 65, 1, -1.26935755375385, -1.27075056142807, 0, 
1, 2, dis_viasrurales/distance_to_2, 1440, 1540, 537, 14, -0.730998604843844, -0.739296031335245, 1, 
1, 2, dis_viasrurales/distance_to_2, 1540, 1550, 54, 2, -0.368571008415661, -0.36905633824483, 0, 
1, 2, dis_viasrurales/distance_to_2, 1550, 1570, 99, 3, -0.576210373193906, -0.577484522519249, 0, 
1, 2, dis_viasrurales/distance_to_2, 1570, 1580, 39, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1580, 1600, 98, 1, -1.68518544889756, -1.68757865366366, 0, 
1, 2, dis_viasrurales/distance_to_2, 1600, 1610, 58, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1610, 1620, 41, 1, -0.799353924508116, -0.800020143948533, 0, 
1, 2, dis_viasrurales/distance_to_2, 1620, 1630, 60, 2, -0.477770300380653, -0.478437343769182, 0, 
1, 2, dis_viasrurales/distance_to_2, 1630, 1650, 95, 1, -1.65376925266418, -1.65607148907205, 0, 
1, 2, dis_viasrurales/distance_to_2, 1650, 1660, 45, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1660, 1690, 145, 1, -2.08028776997018, -2.08410722712122, 1, 
1, 2, dis_viasrurales/distance_to_2, 1690, 1700, 39, 0, 0, 0, 0, 
1, 2, dis_viasrurales/distance_to_2, 1700, 2740, 2355, 9, -2.67371692227138, -2.74238412768693, 1, 
